"Severity","ThreadID","Date","Time","Application","Message"
"INFO","http-nio-8080-exec-5","08/30/2016","13:37:44","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-4","08/30/2016","13:39:52","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-4","08/30/2016","13:39:52","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-4","08/30/2016","13:45:00","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-4","08/30/2016","13:45:00","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-1","08/30/2016","13:47:16","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-1","08/30/2016","13:47:16","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-4","08/30/2016","13:47:57","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-4","08/30/2016","13:47:57","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-1","08/30/2016","13:48:20","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-1","08/30/2016","13:48:20","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-2","08/30/2016","13:48:32","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-2","08/30/2016","13:48:32","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-7","08/30/2016","13:51:17","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-7","08/30/2016","13:51:17","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-10","08/30/2016","13:56:19","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-10","08/30/2016","13:56:19","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-10","08/30/2016","13:56:19","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-10","08/30/2016","13:56:19","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-8","08/30/2016","13:56:33","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-8","08/30/2016","13:56:33","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-9","08/30/2016","13:56:46","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-9","08/30/2016","13:56:46","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-4","08/30/2016","13:58:28","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-4","08/30/2016","13:58:28","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-2","08/30/2016","14:00:48","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-2","08/30/2016","14:00:48","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-7","08/30/2016","14:03:36","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-7","08/30/2016","14:03:36","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-5","08/30/2016","14:03:40","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-5","08/30/2016","14:03:40","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-3","08/30/2016","14:03:59","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-3","08/30/2016","14:03:59","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-9","08/30/2016","14:03:59","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-9","08/30/2016","14:03:59","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-10","08/30/2016","14:08:03","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-10","08/30/2016","14:08:03","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-5","08/30/2016","14:08:13","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-5","08/30/2016","14:08:13","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-1","08/30/2016","14:08:32","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-1","08/30/2016","14:08:32","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-10","08/30/2016","14:09:25","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-10","08/30/2016","14:09:25","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-6","08/30/2016","14:09:38","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-6","08/30/2016","14:09:38","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-8","08/30/2016","14:10:20","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-8","08/30/2016","14:10:20","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-8","08/30/2016","14:10:26","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-8","08/30/2016","14:10:26","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-8","08/30/2016","14:11:08","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-8","08/30/2016","14:11:08","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-2","08/30/2016","14:11:10","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-2","08/30/2016","14:11:10","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-5","08/30/2016","14:11:11","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-5","08/30/2016","14:11:11","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-7","08/30/2016","14:11:12","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-7","08/30/2016","14:11:12","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-9","08/30/2016","14:11:14","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
